"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"107954";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1955";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107972";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1973";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110146";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4147";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108524";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2525";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108534";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"2535";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"107924";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1925";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107958";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1959";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106859";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0860";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106863";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0864";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110118";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4119";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110133";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4134";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110145";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4146";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110154";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4155";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110164";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4165";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106839";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0840";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116515";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6539";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116516";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6540";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106799";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0800";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106853";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0854";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107938";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1939";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107945";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1946";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110123";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4124";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110126";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4127";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108527";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2528";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"108559";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2560";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"108562";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2563";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108570";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2571";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108677";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2678";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110592";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4593";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110607";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4608";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110626";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4627";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110140";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4141";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110128";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4129";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110158";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4159";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106796";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0797";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106827";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0828";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110142";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4143";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110144";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4145";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106820";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0821";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106822";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0823";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107952";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1953";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110120";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"4121";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110143";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4144";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110159";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4160";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107964";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1965";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107966";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1967";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106835";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0836";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106975";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0976";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107944";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1945";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107967";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"1968";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"108090";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"2091";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"108101";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2102";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119807";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8456";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110150";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4151";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110277";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4278";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110295";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4296";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106993";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0994";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106978";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0979";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106980";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0981";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107965";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1966";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107969";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1970";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106850";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0851";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106869";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0870";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107919";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1920";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107939";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1940";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108537";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2538";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108679";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2680";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110125";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4126";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110288";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4289";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106838";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0839";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110614";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4615";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110617";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4618";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110619";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4620";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119808";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8457";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119811";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8460";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119921";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8570";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106872";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0873";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106856";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0857";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106870";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0871";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110166";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4167";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110171";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4172";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106829";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0830";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"106867";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0868";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110608";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4609";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110609";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4610";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107961";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1962";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110153";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4154";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110156";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"4157";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110173";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4174";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110646";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4647";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110652";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4653";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106520";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0521";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106979";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0980";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106984";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0985";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106990";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0991";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107012";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1013";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110658";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4659";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107002";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1003";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107004";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1005";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107005";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1006";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110656";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4657";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110274";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4275";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110276";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4277";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108550";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2551";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108553";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2554";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110275";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4276";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110631";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4632";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110633";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4634";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110774";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4775";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107970";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1971";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108074";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2075";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110640";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4641";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110647";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"4648";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110163";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4164";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108552";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2553";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108554";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2555";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108568";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2569";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110628";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4629";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110644";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4645";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110649";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4650";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110661";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4662";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106524";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0525";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106539";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0540";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106551";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0552";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107022";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1023";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110622";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4623";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108521";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2522";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108533";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2534";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108536";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"2537";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"108556";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2557";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108561";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2562";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108684";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2685";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110279";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4280";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110289";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4290";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110136";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4137";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110167";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4168";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110643";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4644";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110645";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"4646";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106995";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0996";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107007";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1008";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107024";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1025";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106533";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0534";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110666";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4667";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110776";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4777";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106531";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0532";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119809";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8458";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110663";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4664";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108542";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2543";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108563";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2564";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108674";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2675";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108564";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2565";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106846";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0847";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106865";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0866";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106868";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0869";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110671";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4672";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108525";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2526";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108529";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2530";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108549";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2550";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108555";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2556";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116493";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6517";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116497";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6521";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116530";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6554";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116531";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6555";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116504";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6528";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116517";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6541";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116533";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6557";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110670";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4671";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108689";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2690";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110169";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4170";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110170";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"4171";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
